COLEGIO;MES;MES_GASTO;ORIGEN;CODIGO;ESTABLECIMIENTO;RBD;SUBVENCION;CODIGO_CUENTA;TIPO_DOCUMENTO;NUMERO_FACTURA;FECHA_DOCUMENTO;FECHA_PAGO;DESCRIPCION_GASTO;RUT_PROVEEDOR;NOMBRE_PROVEEDOR;MONTO_GASTO;MONTO_DOCUMENTO;MONTO_TOTAL;DOCUMENTO_ORIGINAL;CLAVE_CRUCE
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEX;536.0;2025-10-30;2025-12-19;SERVICIO DE TRASLADO ALUMNOS;14080369-3;RODRIGO ALEX FERNANDEZ BURGOS;3510000.0;3510000.0;3510000.0;;14080369-3|536|3510000.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEX;2920.0;2025-10-30;2025-12-18;SERVICIO DE TRASLADO ALUMNOS;76346918-2;SOC. DE TRANSPORTES CORDILLERA TOUR SL LTDA;4330000.0;4330000.0;4330000.0;;76346918-2|2920|4330000.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;40206.0;MEDIA;16844.0;SEP;;FACEL;2685710.0;2025-10-04;2025-12-18;BANDA ANCHA FIJA;93737000-8;GTD MANQUEHUE S.A.;1537902.0;1537902.0;1537902.0;;93737000-8|2685710|1537902.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1157.0;2025-10-30;2025-12-19;INSUMOS ECONOMATO;20315459-3;BRUNO OLIVA MUÑOZ;1390.0;1390.0;1390.0;;20315459-3|1157|1390.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;26.0;2025-10-30;;TORTA KUCHEN;77783203-4;COMERCIALIZADORA M & B SPA;99008.0;99008.0;99008.0;;77783203-4|26|99008.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;280475.0;2025-10-30;;BISAGRA ALCAYATA BOLSA BASURA CERROJO;76452633-3;FERRETERIA JARAMILLO LTDA;45534.0;45534.0;45534.0;;76452633-3|280475|45534.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;755.0;2025-10-30;2025-12-19;CHOCOLATE;7907114-5;GERMAN JOEL ARANEDA FLORES;31800.0;31800.0;31800.0;;7907114-5|755|31800.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;6597.0;2025-10-29;2025-12-19;GALLETAS JUGO BON BON BOLSAS PLASTICAS;76067254-8;COMERCIAL FOUAD MALKI EIRL;1110001.0;111001.0;111001.0;;76067254-8|6597|111001.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;279136.0;2025-10-21;;ADAPTADOR MANGUERA BROCHA ASPERSOR CLAVOS;76452633-3;FERRETERIA JARAMILLO LTDA;48497.0;48497.0;48497.0;;76452633-3|279136|48497.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;14313697.0;2025-10-28;;GAS GRANEL;91806000-6;ABASTIBLE S.A.;1592828.0;1627551.0;1627551.0;;91806000-6|14313697|1627551.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;10539663.0;2025-10-30;;SET DESTORNILLADOR;77398220-1;MERCADOLIBRE CHILE LTDA;28440.0;28440.0;28440.0;;77398220-1|10539663|28440.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;40202.0;MEDIA;16844.0;SEP;;FACEL;74530.0;2025-10-30;;PASTA TERMICA;76424175-4;COMERCIAL SHENJIE YUAN EMPRESA LTDA;28940.0;28940.0;28940.0;;76424175-4|74530|28940.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;97.0;2025-10-22;;CONVERTIDOR DE MEDIOS TP-LINK;77934055-4;SERVICIOS E INGENIERIA ELECTROFIBRA SPA;19990.0;19990.0;19990.0;;77934055-4|97|19990.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;5137.0;2025-10-21;;CABLE HDMI;76527262-9;INVERSIONES MATRINA SPA;50970.0;50970.0;50970.0;;76527262-9|5137|50970.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;98673756.0;2025-10-29;;INSUMOS ECONOMATO;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA;1753194.0;1753194.0;1753194.0;;79984240-8|98673756|1753194.0
PULLINQUE;12.0;11.0;CONTROL_MANUAL;40203.0;MEDIA;16844.0;SEP;;FACEL;34340.0;2025-11-01;2025-12-19;ASESORIAS EDUFACIL;96928810-9;COLEGIUM;565527.0;565527.0;565527.0;;96928810-9|34340|565527.0
PULLINQUE;12.0;11.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;17.0;2025-11-05;2025-12-19;SERVICIO DE AMPLIFICACION;77759591-1;PRODUCTORA DE EVENTOS EVELYN VERA CID EIRL;200000.0;200000.0;200000.0;;77759591-1|17|200000.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;149772.0;2025-11-05;;SISTEMA DE MARCACION FUNCIONARIOS;76584218-2;TALANA LINQ SPA;147113.0;147113.0;147113.0;;76584218-2|149772|147113.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;150856.0;2025-11-05;;SISTEMA DE MARCACION FUNCIONARIOS;76584218-2;TALANA LINQ SPA;89588.0;89588.0;89588.0;;76584218-2|150856|89588.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;151658.0;2025-11-05;;FIRMA DIGITAL;76584218-2;TALANA LINQ SPA;101018.0;101018.0;101018.0;;76584218-2|151658|101018.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1160.0;2025-11-11;;INSUMOS ECONOMATO;20315459-3;BRUNO OLIVA MUÑOZ;558556.0;558556.0;558556.0;;20315459-3|1160|558556.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1161.0;2025-11-11;;INSUMOS ECONOMATO;20315459-3;BRUNO OLIVA MUÑOZ;223634.0;223634.0;223634.0;;20315459-3|1161|223634.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;34.0;2025-10-30;2025-11-12;PAN HALLULLA;77783203-4;COMERCIALIZADORA M&B SPA;409479.0;409479.0;409479.0;;77783203-4|34|409479.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;28.0;2025-10-30;2025-11-12;TORTA JUGOS LECHE - DIA DEL MANIPULADOR DE ALIMENTOS;77783203-4;COMERCIALIZADORA M&B SPA;35462.0;35462.0;35462.0;;77783203-4|28|35462.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;37.0;2025-10-30;2025-11-12;VASOS OREGANO JUGOS BEBIDAS - FESTIVAL DE TALENTOS;77783203-4;COMERCIALIZADORA M&B SPA;38138.0;38138.0;38138.0;;77783203-4|37|38138.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;20101.0;MEDIA;16844.0;SEP;;FACEL;33.0;2025-10-30;2025-11-12;SOPAIPILLAS JUGOS MOSTAZA - SI VENGO APRENDO;77783203-4;COMERCIALIZADORA M&B SPA;305854.0;305854.0;305854.0;;77783203-4|33|305854.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29.0;2025-10-30;2025-11-12;PAN COMPLETO SALCHICHAS JUGOS MAYONESA - PREMIACION A DEPORTISTAS;77783203-4;COMERCIALIZADORA M&B SPA;71164.0;71164.0;71164.0;;77783203-4|29|71164.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30701.0;MEDIA;16844.0;SEP;;FACEL;36.0;2025-10-30;2025-11-12;CUP CAKE JUGOS PAN MAYONESA - TALLER SOCIOEMOCIONAL;77783203-4;COMERCIALIZADORA M&B SPA;89129.0;89129.0;89129.0;;77783203-4|36|89129.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;20202.0;MEDIA;16844.0;SEP;;FACEL;39.0;2025-10-30;2025-11-12;PAN HAMBURGUESA BEBIDAS LATA CASATA - PREMIACION SIMCE;77783203-4;COMERCIALIZADORA M&B SPA;156991.0;156991.0;156991.0;;77783203-4|39|156991.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;11101.0;MEDIA;16844.0;SEP;;FACEL;40.0;2025-10-30;2025-11-12;PAN HALLULLA JAMON QUESO PALTA - EGRESO PROPEDEUTICO;77783203-4;COMERCIALIZADORA M&B SPA;13629.0;13629.0;13629.0;;77783203-4|40|13629.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;22.0;2025-10-30;2025-11-12;PAN HALLULLA;77783203-4;COMERCIALIZADORA M&B SPA;12233.0;12233.0;12233.0;;77783203-4|22|12233.0
PULLINQUE;11.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;28.0;2025-11-06;2025-11-14;INSTALACION CALEFONT Y MANTENCION INSTALACIONES;78097754-K;JCP CONSTRUCCIONES Y COMERCIALIZADORA SPA;486457.0;486457.0;486457.0;;78097754-K|28|486457.0
PULLINQUE;11.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;27.0;2025-11-06;2025-11-14;TRABAJOS SALA DE BOMBA DESAGUES CASINO INTERNADO;78097754-K;JCP CONSTRUCCIONES Y COMERCIALIZADORA SPA;1620411.0;1620411.0;1620411.0;;78097754-K|27|1620411.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1520.0;2025-10-02;2025-11-17;HALLULLA JUGOS LECHE SERVILLETAS HUEVOS;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;66478.0;66478.0;66478.0;;13849465-9|1520|66478.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1522.0;2025-10-02;2025-11-17;HALLULLA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;9760.0;9760.0;9760.0;;13849465-9|1522|9760.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1550.0;2025-10-20;2025-11-17;HALLULLA SERVILLETAS HUEVOS JUGOS GALLETON;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;67718.0;67718.0;67718.0;;13849465-9|1550|67718.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1552.0;2025-10-20;2025-11-17;LAMINAS DE JAMON;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;13953.0;13953.0;13953.0;;13849465-9|1552|13953.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1554.0;2025-10-20;2025-11-17;HALLULLA JAMON;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;51772.0;51772.0;51772.0;;13849465-9|1554|51772.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1555.0;2025-10-20;2025-11-17;HALLULLA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;6945.0;6945.0;6945.0;;13849465-9|1555|6945.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1556.0;2025-10-20;2025-11-17;HALLULLA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;5613.0;5613.0;5613.0;;13849465-9|1556|5613.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;20101.0;MEDIA;16844.0;SEP;;FACEL;1560.0;2025-10-20;2025-11-17;CALZONES ROTOS - SI VENGO APRENDO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;128520.0;128520.0;128520.0;;13849465-9|1560|128520.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3022.0;2025-10-01;2025-11-17;HAMBURGUESA JUGOS GALLETAS LECHE HUEVOS;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;134750.0;134750.0;134750.0;;16214411-1|3022|134750.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3030.0;2025-10-06;2025-11-17;CROQUETAS JUGOS GALLETAS LECHE HUEVOS;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;83613.0;83613.0;83613.0;;16214411-1|3030|83613.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3033.0;2025-10-07;2025-11-17;HAMBURGUESAS HUEVOS;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;47500.0;47500.0;47500.0;;16214411-1|3033|47500.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3034.0;2025-10-07;2025-11-17;CROQUETA JUGOS BARRA LECHE SERVILLETAS;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;54000.0;54000.0;54000.0;;16214411-1|3034|54000.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3056.0;2025-10-15;2025-11-17;HAMBURGUESAS;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;56099.0;56099.0;56099.0;;16214411-1|3056|56099.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3077.0;2025-10-22;2025-11-17;PIZZA JAMON QUESO SALSA BEBIDAS JUGOS;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;69839.0;69839.0;69839.0;;16214411-1|3077|69839.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3078.0;2025-10-22;2025-11-17;HAMBURGUESAS JUGOS HUEVOS BARRA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;93948.0;93948.0;93948.0;;16214411-1|3078|93948.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29626.0;2025-10-08;2025-11-17;PAPEL CARTULINAS CARAMELOS OPALINA LAPICES;5556734-4;LUIS RENATO CIFUENTES CISTERNA;116731.0;116731.0;116731.0;;5556734-4|29626|116731.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29661.0;2025-10-17;2025-11-17;PLUMONES TIJERAS GOMAEVA REGLAS HOJAS ADHESIVAS;5556734-4;LUIS RENATO CIFUENTES CISTERNA;266860.0;266860.0;266860.0;;5556734-4|29661|266860.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29662.0;2025-10-17;2025-11-17;CAJA OPALINA;5556734-4;LUIS RENATO CIFUENTES CISTERNA;14000.0;14000.0;14000.0;;5556734-4|29662|14000.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29663.0;2025-10-17;2025-11-17;PASTA DE MODELAR PINCELLES ESCARCILLA;5556734-4;LUIS RENATO CIFUENTES CISTERNA;144421.0;144421.0;144421.0;;5556734-4|29663|144421.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29664.0;2025-10-17;2025-11-17;PUNTEROS BATERIAS AUDIFONOS LAPICES;5556734-4;LUIS RENATO CIFUENTES CISTERNA;217520.0;217520.0;217520.0;;5556734-4|29664|217520.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3710.0;2025-10-16;2025-11-17;ADHESIVOS CAJAS BANDA ESCOLAR;76467512-6;PUBLICIDAD JOSE BENITO VARGAS VARAS EIRL;30000.0;30000.0;30000.0;;76467512-6|3710|30000.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;9804.0;2025-10-03;2025-11-17;PLATANO;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;2687.0;2687.0;2687.0;;76546408-0|9804|2687.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;9830.0;2025-10-08;2025-11-17;NARANJAS TOMATE;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;8722.0;8722.0;8722.0;;76546408-0|9830|8722.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;9839.0;2025-10-11;2025-11-17;NARANJAS TOMATE;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;10990.0;10990.0;10990.0;;76546408-0|9839|10990.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;40206.0;MEDIA;16844.0;SEP;;FACEL;2645186.0;2025-09-04;2025-11-17;BANDA ANCHA FIJA;93737000-8;GTD MANQUEHUE S.A.;1499418.0;1499418.0;1499418.0;;93737000-8|2645186|1499418.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;40202.0;MEDIA;16844.0;SEP;;FACEL;178397.0;2025-10-02;2025-11-17;CABLE ULTRA HDMI;96661420-K;SERVICIOS COMPUTACIONALES GLOBAL S.A.;58980.0;58980.0;58980.0;;96661420-K|178397|58980.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;927.0;2025-10-28;2025-12-19;HUEVO DE PRIMERA - ECONOMATO;77973639-3;COMERCIALIZADORA ÑANCUL SPA;178887.0;178887.0;178887.0;;77973639-3|927|178887.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;631.0;2025-11-18;;SERVICIOS AMPLIFICACION CEREMONIA DE TITULACION Y ICENCIATURA;76280586-3;PRODUCCIONES CARLOS ANTONIO RIADI ESPINOZA EIRL;899999.0;899999.0;899999.0;;76280586-3|631|899999.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;55.0;2025-11-18;;INSTALACION VIDRIO EN LICEO E INTERNADO;15266460-5;CISTIAN ALBERTO LINAY MONDACA;150416.0;150416.0;150416.0;;15266460-5|55|150416.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;95472.0;2025-11-18;;ACEITE MEZCLA - MANTENCION JARDINERIA;7136299-K;ROBERTO RICARDO GUIBERGIA MUÑOZ;9300.0;9300.0;9300.0;;7136299-K|95472|9300.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1595.0;2025-11-20;;HALLULLA - SALIDA A TERRENO MECANICA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;8874.0;8874.0;8874.0;;13849465-9|1595|8874.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;5699.0;2025-11-18;;CANDADO CADENA GUANTES CABRETILLA - MANTENCION JARDINERIA;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;18200.0;18200.0;18200.0;;77874639-5|5699|18200.0
PULLINQUE;12.0;11.0;CONTROL_MANUAL;40206.0;MEDIA;16844.0;SEP;;FACEL;2730807.0;2025-11-04;2025-12-19;BANDA ANCHA FIJA;93737000-8;GTD MANQUEHUE S.A.;1558050.0;1558050.0;1558050.0;;93737000-8|2730807|1558050.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;25926.0;2025-11-12;;GALVANO MADERA VASO VIDRIO DOBLE  MATRIZ DIGITALIZACION;12421206-5;SANDRA MARGARITA GARCES IBARRA;515501.0;515501.0;515501.0;;12421206-5|25926|515501.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;10302.0;MEDIA;16844.0;SEP;;FACEL;3732.0;2025-11-06;;CHAPITAS ALUSIVOS A LA LECTURA - DIA DEL CRA;76467512-6;PUBLICIDAD JOSE BENITO VARGAS VARAS EIRL;11900.0;11900.0;11900.0;;76467512-6|3732|11900.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;20206.0;MEDIA;16844.0;SEP;;FACEL;3734.0;2025-11-06;;LLAVEROS 2 CARAS - GYMKANA SIMCE;76467512-6;PUBLICIDAD JOSE BENITO VARGAS VARAS EIRL;124950.0;124950.0;124950.0;;76467512-6|3734|124950.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3180.0;2025-11-14;;SALCHICHAS - RECONOCIMIENTO MONITORES RESIDENCIA INTERNADO;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;30100.0;30100.0;30100.0;;16214411-1|3180|30100.0
PULLINQUE;12.0;11.0;CONTROL_MANUAL;20202.0;MEDIA;16844.0;SEP;;FACEL;3144.0;2025-11-06;2025-12-19;HARINA - GYMKANA SIMCE;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;6400.0;6400.0;6400.0;;16214411-1|3144|6400.0
PULLINQUE;12.0;11.0;CONTROL_MANUAL;20202.0;MEDIA;16844.0;SEP;;FACEL;3149.0;2025-11-06;2025-12-19;HAMBURGUESAS PAPAS PREFRITAS - PREMIACION GYMKANA SIMCE;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;51600.0;51600.0;51600.0;;16214411-1|3149|51600.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;10802.0;MEDIA;16844.0;SEP;;FACEL;282388.0;2025-11-18;;SPRAY MARCAJE ROJO ESMALTE SINTETICO - FERIA CIENCIAS Y MEDIO AMBIENTE;76452633-3;FERRETERIA JARAMILLO LTDA;32198.0;32198.0;32198.0;;76452633-3|282388|32198.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;280814.0;2025-11-04;;GUANTES ENCHUFES ARCO SIERRA SODA CAUSTICA - MANTENCION;76452633-3;FERRETERIA JARAMILLO LTDA;75420.0;75420.0;75420.0;;76452633-3|280814|75420.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;40201.0;MEDIA;16844.0;SEP;;FACEL;282389.0;2025-11-18;;JUEGO DESTORNILLADOR - HERRAMIENTAS MECANICA;76452633-3;FERRETERIA JARAMILLO LTDA;89681.0;89681.0;89681.0;;76452633-3|282389|89681.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;40201.0;MEDIA;16844.0;SEP;;FACEL;282391.0;2025-11-18;;HUINCHA MEDIR - INSUMOS CLASES CONSTRUCCION;76452633-3;FERRETERIA JARAMILLO LTDA;37905.0;37905.0;37905.0;;76452633-3|282391|37905.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;40201.0;MEDIA;16844.0;SEP;;FACEL;2107.0;2025-11-18;;CREMA DE MANOS - TALLER PINTURA AL OLEO;79932340-0;RIOS MARDONES Y CIA LTDA;12900.0;12900.0;12900.0;;79932340-0|2107|12900.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;40201.0;MEDIA;16844.0;SEP;;FACEL;2096.0;2025-10-01;2025-12-19;TERMOMETRO DIGITAL - INSUMOS TALLER AGROPECUARIA;79932340-0;RIOS MARDONES Y CIA LTDA;45000.0;45000.0;45000.0;;79932340-0|2096|45000.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;10802.0;MEDIA;16844.0;SEP;;FACEL;2108.0;2025-11-18;;ALGODON - FERIA DE CIENCIAS Y MEDIO AMBIENTE;79932340-0;RIOS MARDONES Y CIA LTDA;14000.0;14000.0;14000.0;;79932340-0|2108|14000.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;29789.0;2025-11-06;;SET ENCORDADOS METALICOS Y PLASTICOS - GUITARRAS LICEO;5556734-4;LUIS RENATO CIFUENTES CISTERNA;107520.0;107520.0;107520.0;;5556734-4|29789|107520.0
PULLINQUE;12.0;11.0;CONTROL_MANUAL;20202.0;MEDIA;16844.0;SEP;;FACEL;29790.0;2025-11-06;2025-12-19;PALETAS PELOTAS PING PONG CARTULINAS GLOBOS - GYMKANA SIMCE;5556734-4;LUIS RENATO CIFUENTES CISTERNA;128340.0;128340.0;128340.0;;5556734-4|29790|128340.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;10102.0;MEDIA;16844.0;SEP;;FACEL;29791.0;2025-11-06;;CAJAS VISORES DESTACADORES PLUMONES TIJERAS - INSUMOS OFICINA;5556734-4;LUIS RENATO CIFUENTES CISTERNA;188741.0;188741.0;188741.0;;5556734-4|29791|188741.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;20206.0;MEDIA;16844.0;SEP;;FACEL;29792.0;2025-11-06;;SET CUADROS DIPLOMAS - RECONOCIMIENTO ESTUDIANTE 4MEDIO;5556734-4;LUIS RENATO CIFUENTES CISTERNA;34950.0;34950.0;34950.0;;5556734-4|29792|34950.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;30901.0;MEDIA;16844.0;SEP;;FACEL;29832.0;2025-11-14;;GLOBOS CINTAS ADHESIVAS CARTULINAS PAPEL KRAFT - LICENCIATURA Y TITULACION;5556734-4;LUIS RENATO CIFUENTES CISTERNA;70001.0;70001.0;70001.0;;5556734-4|29832|70001.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;30901.0;MEDIA;16844.0;SEP;;FACEL;29834.0;2025-11-14;;SET SOBRES BLANCOS SET OPALINAS - LICENCIATURA;5556734-4;LUIS RENATO CIFUENTES CISTERNA;88001.0;88001.0;88001.0;;5556734-4|29834|88001.0
PULLINQUE;12.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;544.0;2025-11-03;2025-12-19;ALCOHOL ISOPROPILICO  INSUMOS CLASES PROGRAMACION;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;33915.0;33915.0;33915.0;;77261393-8|544|33915.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;9964.0;2025-11-07;;NARANJA TOMATE - SALIDA PEDAGOGICA LENGUAJE;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;9497.0;9497.0;9497.0;;76546408-0|9964|9497.0
PULLINQUE;1.0;11.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;9984.0;2025-11-12;;NARANJA  - PREMIACION APODERADOS STAFF HIDRATACION;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;2276.0;2276.0;2276.0;;76546408-0|9984|2276.0
